timestamp_ms,cpu_usage,available_workers,io_queue,cpu_queue
3038,0.9500,1,29,16
3048,0.9500,1,29,16
3058,0.9500,1,30,16
3068,0.9500,1,30,16
3078,0.9500,1,30,16
3088,0.9500,1,30,16
3098,0.9500,1,30,16
3108,0.8500,2,30,16
3118,0.9500,1,29,17
3128,0.8500,2,29,17
3138,0.9500,1,28,18
3148,0.9500,1,28,18
3158,0.9500,1,28,18
3168,0.7500,3,28,18
3178,0.9500,1,29,18
3189,0.9500,1,29,18
3199,0.9500,1,28,18
3210,0.9500,1,28,18
3220,0.9500,1,28,19
3231,0.9500,1,28,19
3241,0.9500,1,29,19
3251,0.8500,2,29,19
3261,0.9500,1,30,19
3271,0.6000,2,30,19
3281,0.9500,1,30,19
3291,0.8500,2,30,19
3302,0.9500,1,30,19
3312,0.8500,2,30,19
3322,0.9500,1,30,19
3332,0.8500,2,30,19
3342,0.9500,1,30,19
3352,0.9500,1,30,19
3362,0.9500,1,29,20
3372,0.7500,3,29,20
3382,0.9500,1,30,20
3392,0.9500,1,30,20
3402,0.9500,1,29,20
3412,0.9500,1,29,20
3422,0.9500,1,30,20
3432,0.9500,1,30,20
3442,0.9500,1,31,20
3453,0.8500,2,31,20
3463,0.9500,1,32,20
3473,0.6000,2,32,20
3484,0.9500,1,32,20
3494,0.8500,2,32,20
3504,0.9500,1,33,19
3514,0.8500,2,33,19
3524,0.9500,1,33,19
3534,0.8500,2,33,19
3544,0.9500,1,33,19
3554,0.9500,1,33,19
3564,0.9500,1,33,19
3574,0.7500,3,33,19
3584,0.9500,1,34,19
3594,0.9500,1,34,19
3604,0.9500,1,33,19
3615,0.9500,1,33,19
3625,0.9500,1,34,19
3635,0.9500,1,34,19
3647,0.9500,1,35,19
3658,0.8500,2,35,19
3668,0.9500,1,36,19
3678,0.6000,2,36,19
3688,0.9500,1,36,19
3698,0.8500,2,36,19
3708,0.9500,1,37,18
3718,0.8500,2,37,18
3729,0.9500,1,37,18
3739,0.9500,1,36,19
3749,0.9500,1,36,19
3759,0.9500,1,36,19
3769,0.9500,1,36,19
3779,0.9500,1,37,19
3789,0.9500,1,37,19
3799,0.9500,1,36,19
3809,0.9500,1,36,19
3820,0.9500,1,37,19
3830,0.9500,1,37,19
3840,0.9500,1,38,19
3850,0.9500,1,38,19
3860,0.9500,1,38,20
3870,0.9500,1,38,20
3880,0.9500,1,38,20
3890,0.9500,1,38,20
3900,0.9500,1,39,19
3910,0.9500,1,39,19
3920,0.9500,1,39,19
3930,0.9500,1,39,19
3940,0.9500,1,39,19
3950,0.9500,1,39,19
3960,0.9500,1,39,19
3970,0.9500,1,39,19
3981,0.9500,1,39,20
3991,0.9500,1,39,20
4001,0.9500,1,38,20
4011,0.9500,1,38,20
4021,0.9500,1,38,21
4031,0.9500,1,38,21
4041,0.9500,1,39,21
4051,0.9500,1,39,21
4061,0.9500,1,40,21
4072,0.9500,1,40,21
4082,0.9500,1,40,21
4092,0.9500,1,40,21
4102,0.9500,1,41,20
4112,0.9500,1,41,20
4122,0.9500,1,41,20
4132,0.9500,1,41,20
4142,0.9500,1,41,20
4152,0.9500,1,41,20
4162,0.9500,1,41,20
4172,0.9500,1,41,20
4182,0.9500,1,42,20
4193,0.9500,1,42,20
4203,0.9500,1,41,20
4213,0.9500,1,41,20
4223,0.9500,1,41,21
4233,0.9500,1,41,21
4243,0.9500,1,42,21
4253,0.9500,1,42,21
4263,0.9500,1,43,21
4273,0.9500,1,43,21
4283,0.9500,1,43,21
4293,0.9500,1,43,21
4303,0.9500,1,44,20
4313,0.9500,1,44,20
4323,0.9500,1,44,20
4333,0.9500,1,44,20
4343,0.9500,1,44,20
4354,0.9500,1,44,20
4364,0.9500,1,44,20
4374,0.9500,1,44,20
4384,0.9500,1,45,20
4394,0.9500,1,45,20
4404,0.9500,1,43,21
4414,0.9500,1,43,21
4425,0.9500,1,44,21
4435,0.9500,1,44,21
4445,0.9500,1,44,22
4455,0.9500,1,44,22
4465,0.9500,1,45,22
4475,0.9500,1,45,22
4485,0.9500,1,45,22
4495,0.9500,1,45,22
4505,0.9500,1,46,21
4515,0.9500,1,46,21
4525,0.9500,1,46,21
4536,0.9500,1,46,21
4546,0.9500,1,46,21
4556,0.9500,1,46,21
4566,0.9500,1,46,21
4576,0.9500,1,46,21
4586,0.9500,1,47,21
4596,0.9500,1,47,21
4607,0.9500,1,45,22
4617,0.9500,1,45,22
4627,0.9500,1,45,22
4640,0.9500,1,46,22
4650,0.9500,1,46,22
4660,0.9500,1,47,22
4670,0.8500,2,47,22
4680,0.9500,1,48,22
4690,0.6000,2,48,22
4701,0.9500,1,47,23
4711,0.8500,2,47,23
4721,0.9500,1,48,22
4731,0.8500,2,48,22
4741,0.9500,1,48,22
4751,0.8500,2,48,22
4761,0.9500,1,48,22
4771,0.9500,1,48,22
4781,0.9500,1,47,23
4791,0.7500,3,47,23
4801,0.9500,1,48,23
4811,0.9500,1,48,23
4822,0.9500,1,46,24
4832,0.9500,1,46,24
4842,0.9500,1,46,25
4852,0.9500,1,46,25
4862,0.9500,1,47,25
4872,0.9500,1,47,25
4882,0.9500,1,48,25
4892,0.9500,1,48,25
4902,0.9500,1,48,25
4912,0.9500,1,48,25
4922,0.9500,1,49,24
4932,0.9500,1,49,24
4942,0.9500,1,49,24
4952,0.9500,1,49,24
4962,0.9500,1,49,24
4973,0.9500,1,49,24
4983,0.9500,1,49,24
4993,0.9500,1,49,24
5003,0.9500,1,50,24
5013,0.9500,1,50,24
5023,0.9500,1,49,24
5033,0.9500,1,49,24
5043,0.9500,1,50,24
5053,0.9500,1,50,24
5063,0.9500,1,50,25
5073,0.8500,2,50,25
5083,0.9500,1,50,26
5093,0.6000,2,50,26
5107,0.9500,1,50,26
5117,0.9500,1,51,25
5127,0.9500,1,51,25
5137,0.9500,1,50,26
5147,0.9500,1,50,26
5157,0.9500,1,50,26
5167,0.9500,1,50,26
5177,0.9500,1,50,26
5187,0.9500,1,50,26
5197,0.9500,1,50,27
5207,0.9500,1,50,27
5217,0.9500,1,49,27
5227,0.9500,1,49,27
5237,0.9500,1,50,27
5248,0.9500,1,50,27
5258,0.9500,1,51,27
5268,0.9500,1,51,27
5278,0.9500,1,52,27
5288,0.9500,1,52,27
5298,0.9500,1,51,28
5308,0.9500,1,51,28
5318,0.9500,1,51,28
5328,0.9500,1,51,28
5338,0.9500,1,51,28
5348,0.9500,1,51,28
5358,0.9500,1,51,28
5368,0.9500,1,51,28
5380,0.9500,1,50,29
5390,0.9500,1,50,29
5400,0.9500,1,51,29
5410,0.9500,1,51,29
5421,0.9500,1,50,29
5431,0.9500,1,50,29
5441,0.9500,1,51,29
5451,0.9500,1,51,29
5461,0.9500,1,52,29
5471,0.9500,1,52,29
5481,0.9500,1,53,29
5491,0.9500,1,53,29
5501,0.9500,1,53,29
5511,0.9500,1,53,29
5521,0.9500,1,54,28
5531,0.9500,1,54,28
5541,0.9500,1,53,29
5551,0.9500,1,53,29
5561,0.9500,1,53,29
5572,0.9500,1,53,29
5582,0.9500,1,53,29
5592,0.9500,1,53,29
5602,0.9500,1,54,29
5612,0.9500,1,54,29
5622,0.9500,1,53,29
5632,0.9500,1,53,29
5642,0.9500,1,54,29
5653,0.9500,1,54,29
5664,0.9500,1,55,29
5674,0.9500,1,55,29
5684,0.9500,1,55,30
5694,0.9500,1,55,30
5704,0.9500,1,55,30
5714,0.9500,1,55,30
5724,0.9500,1,56,29
5734,0.9500,1,56,29
5744,0.9500,1,56,29
5754,0.9500,1,56,29
5764,0.9500,1,56,29
5775,0.9500,1,56,29
5786,0.9500,1,55,30
5796,0.9500,1,55,30
5806,0.9500,1,56,30
5816,0.9500,1,56,30
5826,0.9500,1,55,30
5836,0.9500,1,55,30
5846,0.9500,1,56,30
5856,0.9500,1,56,30
5866,0.9500,1,56,31
5876,0.9500,1,56,31
5886,0.8500,2,57,31
5896,0.8500,2,57,31
5906,0.9500,1,58,31
5916,0.9500,1,58,31
5926,0.9500,1,58,30
5937,0.9500,1,58,30
5947,0.9500,1,58,30
5957,0.9500,1,58,30
5967,0.9500,1,58,30
5977,0.9500,1,58,30
5987,0.9500,1,58,30
5997,0.9500,1,58,30
6007,0.9500,1,58,31
6017,0.9500,1,58,31
6027,0.9500,1,57,31
6037,0.9500,1,57,31
6047,0.9500,1,58,31
6057,0.9500,1,58,31
6067,0.9500,1,59,31
6077,0.9500,1,59,31
6088,0.9500,1,60,31
6098,0.9500,1,60,31
6108,0.9500,1,61,31
6118,0.9500,1,61,31
6128,0.9500,1,61,30
6138,0.9500,1,61,30
6148,0.9500,1,61,30
6158,0.9500,1,61,30
6168,0.9500,1,61,30
6178,0.9500,1,61,30
6188,0.9500,1,61,30
6198,0.9500,1,61,30
6208,0.9500,1,62,30
6218,0.9500,1,62,30
6228,0.9500,1,60,31
6239,0.9500,1,60,31
6249,0.9500,1,60,32
6259,0.9500,1,60,32
6269,0.9500,1,60,33
6279,0.9500,1,60,33
6289,0.9500,1,61,33
6299,0.9500,1,61,33
6309,0.9500,1,61,34
6319,0.9500,1,61,34
6329,0.9500,1,61,33
6339,0.9500,1,61,33
6349,0.9500,1,61,33
6359,0.9500,1,61,33
6369,0.9500,1,61,33
6379,0.9500,1,61,33
6390,0.9500,1,61,33
6400,0.9500,1,61,33
6410,0.9500,1,62,33
6420,0.9500,1,62,33
6430,0.9500,1,61,33
6440,0.9500,1,61,33
6450,0.9500,1,62,33
6460,0.9500,1,62,33
6470,0.9500,1,63,33
6480,0.9500,1,63,33
6490,0.9500,1,64,33
6500,0.9500,1,64,33
6510,0.9500,1,65,33
6520,0.9500,1,65,33
6530,0.9500,1,65,32
6540,0.9500,1,65,32
6551,0.9500,1,65,32
6561,0.9500,1,65,32
6571,0.9500,1,65,32
6581,0.9500,1,65,32
6591,0.9500,1,65,32
6601,0.9500,1,65,32
6611,0.9500,1,66,32
6621,0.9500,1,66,32
6631,0.9500,1,65,32
6641,0.9500,1,65,32
6651,0.9500,1,66,32
6661,0.9500,1,66,32
6671,0.9500,1,67,32
6682,0.9500,1,67,32
6693,0.9500,1,67,33
6705,0.9500,1,67,33
6715,0.8500,2,68,33
6725,0.8500,2,68,33
6736,0.9500,1,69,32
6747,0.8500,2,69,32
6757,0.9500,1,68,32
6767,0.8500,2,68,32
6777,0.9500,1,68,32
6787,0.9500,1,68,32
6797,0.9500,1,68,32
6807,0.7500,3,68,32
6817,0.9500,1,69,32
6827,0.9500,1,69,32
6837,0.9500,1,68,32
6847,0.9500,1,68,32
6857,0.9500,1,69,32
6867,0.9500,1,69,32
6877,0.9500,1,69,33
6887,0.9500,1,69,33
6898,0.9500,1,70,33
6908,0.6000,2,70,33
6918,0.9500,1,71,33
6928,0.9500,1,71,33
6938,0.9500,1,72,32
6948,0.9500,1,72,32
6958,0.9500,1,71,32
6968,0.9500,1,71,32
6978,0.9500,1,71,32
6988,0.9500,1,71,32
6998,0.9500,1,71,32
7008,0.9500,1,71,32
7018,0.9500,1,72,32
7028,0.9500,1,72,32
7038,0.9500,1,71,32
7048,0.9500,1,71,32
7059,0.9500,1,72,32
7069,0.9500,1,72,32
7079,0.9500,1,73,32
7089,0.9500,1,73,32
7099,0.9500,1,73,33
7109,0.9500,1,73,33
7119,0.9500,1,74,33
7129,0.9500,1,74,33
7139,0.9500,1,74,33
7149,0.9500,1,74,33
7159,0.9500,1,73,33
7169,0.9500,1,73,33
7179,0.9500,1,73,33
7189,0.9500,1,73,33
7199,0.9500,1,73,33
7210,0.9500,1,73,33
7220,0.9500,1,74,33
7230,0.9500,1,74,33
7240,0.9500,1,72,34
7250,0.9500,1,72,34
7260,0.9500,1,72,35
7270,0.9500,1,72,35
7281,0.9500,1,73,35
7291,0.9500,1,73,35
7301,0.9500,1,74,35
7311,0.9500,1,74,35
7322,0.9500,1,74,36
7332,0.9500,1,74,36
7342,0.9500,1,75,35
7352,0.9500,1,75,35
7363,0.9500,1,74,35
7374,0.9500,1,74,35
7384,0.9500,1,74,35
7396,0.9500,1,74,35
7407,0.9500,1,74,35
7417,0.7500,3,74,35
7427,0.9500,1,75,35
7437,0.9500,1,75,35
7447,0.9500,1,74,35
7457,0.9500,1,74,35
7467,0.9500,1,74,36
7478,0.9500,1,74,36
7488,0.9500,1,75,36
7498,0.9500,1,75,36
7508,0.9500,1,76,36
7518,0.6000,2,76,36
7528,0.9500,1,76,37
7538,0.7500,3,76,37
7548,0.9500,1,77,36
7558,0.8500,2,77,36
7569,0.9500,1,76,36
7579,0.8500,2,76,36
7589,0.9500,1,76,36
7599,0.9500,1,76,36
7609,0.9500,1,75,37
7619,0.9500,1,75,37
7629,0.9500,1,76,37
7639,0.9500,1,76,37
7651,0.9500,1,74,38
7661,0.9500,1,74,38
7671,0.9500,1,75,38
7681,0.9500,1,75,38
7691,0.9500,1,75,39
7701,0.9500,1,75,39
7711,0.9500,1,76,39
7722,0.9500,1,76,39
7732,0.9500,1,77,39
7742,0.9500,1,77,39
7752,0.9500,1,78,38
7762,0.9500,1,78,38
7772,0.9500,1,77,38
7782,0.9500,1,77,38
7792,0.9500,1,76,39
7802,0.9500,1,76,39
7812,0.9500,1,76,39
7822,0.9500,1,76,39
7833,0.9500,1,76,40
7843,0.9500,1,76,40
7853,0.9500,1,74,41
7863,0.9500,1,74,41
7873,0.9500,1,74,42
7883,0.9500,1,74,42
7893,0.9500,1,75,42
7903,0.9500,1,75,42
7913,0.9500,1,76,42
7923,0.9500,1,76,42
7933,0.9500,1,77,42
7943,0.9500,1,77,42
7953,0.9500,1,78,41
7963,0.9500,1,78,41
7974,0.9500,1,77,41
7984,0.9500,1,77,41
7994,0.9500,1,77,41
8004,0.9500,1,77,41
8014,0.9500,1,77,41
8024,0.9500,1,77,41
8034,0.9500,1,77,42
8044,0.9500,1,77,42
8054,0.9500,1,76,42
8064,0.9500,1,76,42
8074,0.9500,1,77,42
8084,0.9500,1,77,42
8094,0.9500,1,77,43
8104,0.9500,1,77,43
8114,0.9500,1,78,43
8125,0.6000,2,78,43
8135,0.9500,1,79,43
8145,0.7500,3,79,43
8155,0.9500,1,79,43
8165,0.8500,2,79,43
8175,0.9500,1,78,43
8185,0.8500,2,78,43
8195,0.9500,1,77,44
8205,0.9500,1,77,44
8216,0.9500,1,77,44
8226,0.9500,1,78,44
8236,0.9500,1,78,44
8246,0.9500,1,77,44
8256,0.9500,1,77,44
8266,0.9500,1,78,44
8276,0.9500,1,78,44
8286,0.9500,1,79,44
8296,0.9500,1,79,44
8306,0.9500,1,80,44
8316,0.9500,1,80,44
8326,0.9500,1,81,44
8336,0.9500,1,81,44
8346,0.9500,1,81,44
8356,0.9500,1,81,44
8367,0.9500,1,79,45
8377,0.9500,1,79,45
8387,0.9500,1,79,45
8397,0.9500,1,79,45
8407,0.9500,1,79,45
8417,0.9500,1,79,45
8427,0.9500,1,80,45
8437,0.9500,1,80,45
8447,0.9500,1,79,45
8457,0.9500,1,79,45
8467,0.9500,1,80,45
8477,0.9500,1,80,45
8487,0.9500,1,81,45
8497,0.9500,1,81,45
8507,0.9500,1,82,45
8518,0.9500,1,82,45
8528,0.9500,1,83,45
8538,0.9500,1,83,45
8548,0.9500,1,84,44
8558,0.9500,1,84,44
8568,0.9500,1,83,44
8578,0.9500,1,83,44
8588,0.9500,1,83,44
8598,0.9500,1,83,44
8608,0.9500,1,83,44
8618,0.9500,1,83,44
8628,0.9500,1,84,44
8638,0.9500,1,84,44
8648,0.9500,1,82,45
8658,0.9500,1,82,45
8669,0.9500,1,83,45
8679,0.9500,1,83,45
8689,0.9500,1,84,45
8699,0.9500,1,84,45
8709,0.9500,1,85,45
8720,0.9500,1,85,45
8730,0.9500,1,85,46
8740,0.9500,1,85,46
8750,0.9500,1,85,46
8761,0.9500,1,85,46
8771,0.9500,1,83,47
8781,0.9500,1,83,47
8791,0.9500,1,83,47
8801,0.9500,1,83,47
8811,0.9500,1,83,47
8821,0.9500,1,83,47
8832,0.9500,2,84,47
8842,0.9500,1,84,47
8852,0.9500,1,83,47
8862,0.9500,1,83,47
8872,0.9500,1,84,47
8882,0.9500,1,84,47
8893,0.9500,1,85,47
8903,0.9500,1,85,47
8913,0.9500,1,86,47
8923,0.9500,1,86,47
8933,0.9500,1,87,47
8943,0.9500,1,87,47
8953,0.9500,1,87,47
8968,0.9500,1,87,47
8978,0.9500,1,86,47
8989,0.9500,1,86,47
8999,0.9500,1,85,48
9009,0.9500,1,85,48
9019,0.9500,1,84,49
9029,0.9500,1,84,49
9039,0.9500,1,84,50
9049,0.9500,1,84,50
9059,0.9500,1,82,51
9069,0.9500,1,82,51
9079,0.9500,1,83,51
9089,0.9500,1,83,51
9101,0.9500,1,84,51
9111,0.9500,1,84,51
9121,0.9500,1,84,52
9131,0.9500,1,84,52
9141,0.9500,1,85,52
9152,0.9500,1,85,52
9163,0.9500,1,86,51
9173,0.9500,1,86,51
9183,0.9500,1,84,52
9193,0.9500,1,84,52
9203,0.9500,1,84,52
9213,0.9500,1,84,52
9223,0.9500,1,84,52
9233,0.9500,1,84,52
9243,0.9500,1,85,52
9253,0.9500,1,85,52
9263,0.9500,1,83,53
9273,0.9500,1,83,53
9283,0.9500,1,84,53
9294,0.9500,1,84,53
9304,0.9500,1,85,53
9314,0.9500,1,85,53
9324,0.9500,1,86,53
9334,0.9500,1,86,53
9344,0.9500,1,86,54
9354,0.9500,1,86,54
9364,0.7500,3,87,53
9374,0.7500,3,87,53
9386,1.0000,3,88,53
9396,1.0000,3,88,53
9406,0.9000,4,89,52
9416,0.9000,4,89,52
9426,1.0000,3,89,53
9436,0.8000,5,89,53
9446,1.0000,3,88,54
9456,1.0000,3,87,54
9466,1.0000,3,87,54
9476,1.0000,3,87,55
9490,1.0000,3,87,55
9500,1.0000,3,88,55
9510,1.0000,3,88,55
9520,1.0000,3,88,56
9530,1.0000,3,88,56
9540,1.0000,3,89,56
9550,1.0000,3,89,56
9560,1.0000,3,89,56
9570,1.0000,3,89,56
9580,0.6500,4,89,56
9590,1.0000,3,89,57
9603,1.0000,3,89,57
9613,1.0000,3,90,56
9623,0.9000,4,90,56
9633,1.0000,3,91,56
9643,1.0000,4,91,56
9653,1.0000,3,91,56
9663,1.0000,3,90,56
9673,1.0000,3,90,56
9683,1.0000,3,90,57
9693,1.0000,3,90,57
9703,1.0000,3,91,57
9713,1.0000,3,91,57
9723,1.0000,3,92,57
9733,1.0000,3,92,57
9746,1.0000,3,93,57
9756,1.0000,3,93,57
9766,1.0000,3,93,57
9776,1.0000,3,93,57
9786,1.0000,3,94,57
9796,1.0000,3,94,57
9806,1.0000,3,94,57
9816,1.0000,3,95,56
9826,0.9000,4,95,56
9836,1.0000,3,96,56
9846,0.9000,4,96,56
9856,1.0000,3,96,56
9866,1.0000,3,96,56
9876,1.0000,3,95,56
9887,1.0000,3,95,56
9897,1.0000,3,96,56
9907,1.0000,3,96,56
9917,1.0000,3,97,56
9927,1.0000,3,97,56
9937,1.0000,3,97,57
9947,0.6500,4,97,57
9959,1.0000,3,98,57
9969,1.0000,3,99,56
9979,1.0000,3,99,56
9989,1.0000,3,100,56
9999,1.0000,3,100,56
10009,1.0000,3,100,56
10019,1.0000,3,101,55
10029,0.9000,4,101,55
10039,1.0000,3,102,55
10049,0.9000,4,102,55
10059,1.0000,3,102,55
10069,1.0000,3,102,55
10079,1.0000,3,101,55
10089,1.0000,3,101,55
10100,1.0000,3,102,55
10110,1.0000,3,102,55
10120,1.0000,3,103,55
10130,1.0000,3,103,55
10140,1.0000,3,104,55
10151,1.0000,3,105,55
10161,1.0000,3,105,55
