timestamp_ms,cpu_usage,available_workers,io_queue,cpu_queue
23103,1.0000,3,399,101
23114,1.0000,3,399,101
23130,1.0000,3,399,101
23141,1.0000,3,399,101
23162,1.0000,4,399,101
23172,1.0000,3,399,101
23183,1.0000,3,399,101
23193,1.0000,3,399,101
23203,1.0000,3,399,101
23213,1.0000,3,399,101
23224,1.0000,3,399,101
23234,1.0000,3,399,101
23244,1.0000,3,399,101
23255,1.0000,3,399,101
23265,1.0000,3,399,101
23275,1.0000,3,399,101
23292,1.0000,3,399,101
23302,1.0000,3,399,101
23312,1.0000,3,399,101
23322,0.9000,4,399,101
23332,1.0000,3,399,101
23343,1.0000,3,399,101
23353,1.0000,3,399,101
23380,1.0000,3,399,101
23390,1.0000,3,399,101
23404,1.0000,3,399,101
23416,1.0000,3,399,101
23428,1.0000,3,399,101
23441,1.0000,3,399,101
23451,1.0000,3,399,101
23461,1.0000,3,399,101
23471,1.0000,3,399,101
23481,1.0000,3,399,101
23491,1.0000,3,399,101
23504,1.0000,3,399,101
23514,1.0000,3,399,101
23524,1.0000,3,399,101
23534,1.0000,3,399,101
23544,1.0000,3,399,101
23554,1.0000,3,399,101
23565,1.0000,3,399,101
23576,1.0000,3,399,101
23586,1.0000,3,399,101
23596,1.0000,3,399,101
23606,1.0000,3,399,101
23616,1.0000,3,399,101
23626,1.0000,3,399,101
23636,1.0000,3,399,101
23646,1.0000,3,399,101
23656,1.0000,3,399,101
23666,1.0000,3,399,101
23676,1.0000,3,399,101
23687,1.0000,3,399,101
23698,1.0000,3,399,101
23708,1.0000,3,399,101
23718,1.0000,3,399,101
23728,1.0000,3,399,101
23739,1.0000,3,399,101
23749,1.0000,3,399,101
23760,1.0000,3,399,101
23770,1.0000,3,399,101
23780,1.0000,3,399,101
23790,1.0000,3,399,101
23800,1.0000,3,399,101
23810,1.0000,3,399,101
23820,1.0000,3,399,101
23832,1.0000,3,399,101
23843,1.0000,3,399,101
23853,1.0000,3,399,101
23863,1.0000,3,399,101
23873,1.0000,3,399,101
23884,1.0000,3,399,101
23894,1.0000,3,399,101
23904,1.0000,3,399,101
23914,1.0000,3,399,101
23924,1.0000,3,399,101
23934,1.0000,3,399,101
23945,1.0000,3,399,101
23955,1.0000,3,399,101
23965,1.0000,3,399,101
23975,1.0000,3,399,101
23985,1.0000,3,399,101
23995,1.0000,3,399,101
24005,1.0000,3,399,101
24015,1.0000,3,399,101
24025,1.0000,3,399,101
24035,1.0000,3,399,101
24045,1.0000,3,399,101
24056,1.0000,3,399,101
24066,1.0000,3,399,101
24076,1.0000,3,399,101
24086,1.0000,3,399,101
24096,1.0000,3,399,101
24109,1.0000,3,399,101
24119,1.0000,3,399,101
24129,1.0000,3,399,101
24139,1.0000,3,399,101
24151,1.0000,3,399,101
24161,1.0000,3,399,101
24171,1.0000,3,399,101
24181,1.0000,3,399,101
24191,1.0000,3,399,101
24201,1.0000,3,399,101
24211,1.0000,3,399,101
24221,1.0000,3,399,101
24231,1.0000,3,399,101
24241,1.0000,3,399,101
24251,1.0000,3,399,101
24261,1.0000,3,399,101
24272,1.0000,3,399,101
24282,1.0000,3,399,101
24292,1.0000,3,399,101
24302,1.0000,3,399,101
24312,1.0000,3,399,101
24322,1.0000,3,399,101
24332,1.0000,3,399,101
24342,1.0000,3,399,101
24352,1.0000,3,399,101
24362,1.0000,3,399,101
24372,1.0000,3,399,101
24382,1.0000,3,399,101
24392,1.0000,3,399,101
24402,1.0000,3,399,101
24412,1.0000,3,399,101
24422,1.0000,3,399,101
24432,1.0000,3,399,101
24443,1.0000,3,399,101
24453,1.0000,3,399,101
24463,1.0000,3,399,101
24473,1.0000,3,399,101
24483,1.0000,3,399,101
24493,1.0000,3,399,101
24503,1.0000,3,399,101
24513,1.0000,3,399,101
24523,1.0000,3,399,101
24533,1.0000,3,399,101
24543,1.0000,3,399,101
24553,1.0000,3,399,101
24563,1.0000,3,399,101
24573,1.0000,3,399,101
24583,1.0000,3,399,101
24593,1.0000,3,399,101
24603,1.0000,3,399,101
24614,1.0000,3,399,101
24624,1.0000,3,399,101
24634,1.0000,3,399,101
24644,1.0000,3,399,101
24654,1.0000,3,399,101
24664,1.0000,3,399,101
24674,1.0000,3,399,101
24684,1.0000,3,399,101
24694,1.0000,3,399,101
24704,1.0000,3,399,101
24714,1.0000,3,399,101
24724,1.0000,3,399,101
24734,1.0000,3,399,101
24744,1.0000,3,399,101
24754,1.0000,3,399,101
24764,1.0000,3,399,101
24774,1.0000,3,399,101
24785,1.0000,3,399,101
24795,1.0000,3,399,101
24805,1.0000,3,399,101
24815,1.0000,3,399,101
24825,1.0000,3,399,101
24835,1.0000,3,399,101
24845,1.0000,3,399,101
24855,1.0000,3,399,101
24865,1.0000,3,399,101
24875,1.0000,3,399,101
24885,1.0000,3,399,101
24895,1.0000,3,399,101
24905,1.0000,3,399,101
24915,1.0000,3,399,101
24925,1.0000,3,399,101
24935,1.0000,3,399,101
24945,1.0000,3,399,101
24956,1.0000,3,399,101
24966,1.0000,3,399,101
24976,0.6500,4,399,101
24986,1.0000,3,399,101
24996,1.0000,3,399,101
25006,1.0000,3,399,101
25016,1.0000,3,399,101
25026,1.0000,3,399,101
25036,1.0000,3,399,101
25046,1.0000,3,399,101
25056,1.0000,3,399,101
25066,1.0000,3,399,101
25076,1.0000,3,399,101
25086,1.0000,3,399,101
25096,1.0000,3,399,101
25106,1.0000,3,399,101
25116,0.6500,4,399,101
25127,1.0000,3,399,101
25137,1.0000,3,399,101
25147,1.0000,3,399,101
25157,1.0000,3,399,101
25167,1.0000,3,399,101
25177,1.0000,3,399,101
25187,1.0000,3,399,101
25197,1.0000,3,399,101
25207,1.0000,3,399,101
25217,1.0000,3,399,101
25227,1.0000,3,399,101
25237,1.0000,3,399,101
25247,1.0000,3,399,101
25257,1.0000,3,399,101
25267,1.0000,3,399,101
25277,1.0000,3,399,101
25287,1.0000,3,399,101
25298,1.0000,3,399,101
25308,1.0000,3,399,101
25318,1.0000,3,399,101
25328,1.0000,3,399,101
25338,1.0000,3,399,101
25348,1.0000,3,399,101
25358,1.0000,3,399,101
25368,1.0000,3,399,101
25378,0.6500,4,399,101
25389,1.0000,3,399,101
25399,1.0000,3,399,101
25409,1.0000,3,399,101
25419,1.0000,3,399,101
25429,1.0000,3,399,101
25439,1.0000,3,399,101
25450,1.0000,3,399,101
25460,1.0000,3,399,101
25470,1.0000,3,399,101
25480,1.0000,3,399,101
25490,1.0000,3,399,101
25500,1.0000,3,399,101
25511,1.0000,3,399,101
25521,1.0000,3,399,101
25531,1.0000,3,399,101
25541,1.0000,3,399,101
25552,1.0000,3,399,101
25562,1.0000,3,399,101
25572,1.0000,3,399,101
25582,1.0000,3,399,101
25592,1.0000,3,399,101
25602,1.0000,3,399,101
25612,1.0000,3,399,101
25622,1.0000,3,399,101
25632,1.0000,3,399,101
25642,1.0000,3,399,101
25652,1.0000,3,399,101
25662,1.0000,3,399,101
25672,1.0000,3,399,101
25682,1.0000,3,399,101
25693,1.0000,3,399,101
25703,1.0000,3,399,101
25713,1.0000,3,399,101
25723,1.0000,3,399,101
25733,1.0000,3,399,101
25743,1.0000,3,399,101
25753,1.0000,3,399,101
25763,1.0000,3,399,101
25773,1.0000,3,399,101
25783,1.0000,3,399,101
25793,1.0000,3,399,101
25804,1.0000,3,399,101
25814,1.0000,3,399,101
25824,1.0000,3,399,101
25835,1.0000,3,399,101
25847,1.0000,3,399,101
25857,1.0000,3,399,101
25867,1.0000,3,399,101
25877,1.0000,3,399,101
25887,1.0000,3,399,101
25897,1.0000,3,399,101
25907,1.0000,3,399,101
25917,1.0000,3,399,101
25927,1.0000,3,399,101
25938,0.9000,4,399,101
25948,1.0000,3,399,101
25958,1.0000,3,399,101
25968,1.0000,3,399,101
25978,1.0000,3,399,101
25988,1.0000,3,399,101
25998,1.0000,3,399,101
26008,1.0000,3,399,101
26018,1.0000,3,399,101
26028,1.0000,3,399,101
