timestamp_ms,cpu_usage,available_workers,io_queue,cpu_queue
3036,1.0000,0,3,28
3046,1.0000,0,3,28
3056,1.0000,0,4,28
3066,1.0000,0,4,28
3076,0.8000,0,5,28
3086,0.8000,0,5,28
3096,0.9000,0,5,29
3106,0.9000,0,5,29
3117,0.9000,0,2,30
3127,0.9000,0,2,30
3137,0.8000,0,2,31
3147,0.8000,0,2,31
3157,1.0000,0,3,31
3167,1.0000,0,3,31
3177,1.0000,0,1,31
3187,0.9000,0,1,31
3197,0.8000,0,2,31
3207,0.8000,0,2,31
3217,0.8000,0,2,32
3227,0.8000,0,2,32
3237,0.8000,0,3,32
3247,0.8000,0,3,32
3258,0.8000,0,4,32
3268,0.8000,0,4,32
3278,1.0000,0,5,32
3288,1.0000,0,5,32
3298,0.8000,0,1,33
3308,0.8000,0,1,33
3318,0.8000,0,2,33
3328,0.8000,0,2,33
3338,1.0000,0,3,33
3348,1.0000,0,3,33
3358,0.9000,0,0,34
3368,0.9000,0,0,34
3378,0.9000,0,1,34
3389,0.8000,0,1,34
3399,0.9000,0,2,34
3409,0.9000,0,2,34
3419,0.9000,0,1,34
3429,0.9000,0,1,34
3439,0.9000,0,2,34
3450,0.9000,0,2,34
3460,0.9000,0,3,34
3470,0.7000,1,3,34
3483,1.0000,0,4,34
3493,0.8000,0,2,34
3503,0.8000,0,2,34
3513,0.8000,0,3,34
3523,0.8000,0,3,34
3533,1.0000,0,4,34
3543,1.0000,0,4,34
3553,0.9000,0,2,34
3563,0.9000,0,2,34
3573,0.9000,0,3,34
3583,0.8000,0,3,34
3593,1.0000,0,4,34
3604,1.0000,0,4,34
3614,1.0000,0,2,34
3624,1.0000,0,2,34
3634,1.0000,0,3,34
3644,1.0000,0,3,34
3654,1.0000,0,4,34
3664,1.0000,0,4,34
3674,0.8000,0,5,34
3684,0.8000,0,5,34
3694,1.0000,0,6,34
3704,1.0000,0,6,34
3714,1.0000,0,3,34
3724,1.0000,0,3,34
3734,0.9000,0,3,35
3745,0.9000,0,3,35
3755,0.8000,0,4,35
3765,0.8000,0,4,35
3775,0.8000,0,5,35
3785,0.7000,1,5,35
3795,1.0000,0,6,35
3805,1.0000,0,6,35
3815,1.0000,0,3,35
3825,1.0000,0,3,35
3835,1.0000,0,4,35
3845,1.0000,0,4,35
3855,1.0000,0,4,36
3866,1.0000,0,4,36
3876,0.8000,0,5,36
3886,0.8000,0,5,36
3896,1.0000,0,6,36
3906,1.0000,0,6,36
3916,1.0000,0,3,36
3926,1.0000,0,3,36
3936,0.9000,0,4,36
3946,0.9000,0,4,36
3956,0.8000,0,5,36
3966,0.8000,0,5,36
3976,0.8000,0,5,37
3986,0.8000,0,5,37
3997,1.0000,0,6,37
4007,1.0000,0,6,37
4017,1.0000,0,2,38
4027,1.0000,0,2,38
4037,1.0000,0,3,38
4047,1.0000,0,3,38
4057,1.0000,0,4,38
4067,1.0000,0,4,38
4077,0.8000,0,5,38
4087,0.8000,0,5,38
4097,1.0000,0,6,38
4107,1.0000,0,6,38
4118,1.0000,0,3,38
4128,1.0000,0,3,38
4138,0.9000,0,4,38
4148,0.9000,0,4,38
4158,0.8000,0,5,38
4168,0.8000,0,5,38
4178,0.8000,0,6,38
4188,0.8000,0,6,38
4198,1.0000,0,7,38
4208,1.0000,0,7,38
4218,1.0000,0,3,39
4228,1.0000,0,3,39
4239,1.0000,0,4,39
4249,1.0000,0,4,39
4259,1.0000,0,5,39
4269,1.0000,0,5,39
4279,0.8000,0,6,39
4289,0.8000,0,6,39
4299,1.0000,0,7,39
4309,1.0000,0,7,39
4319,1.0000,0,4,39
4329,1.0000,0,4,39
4339,0.9000,0,5,39
4349,0.9000,0,5,39
4359,0.8000,0,6,39
4370,0.8000,0,6,39
4380,0.8000,0,7,39
4390,0.8000,0,7,39
4400,1.0000,0,7,40
4410,1.0000,0,7,40
4420,1.0000,0,4,40
4430,1.0000,0,4,40
4440,1.0000,0,4,41
4450,1.0000,0,4,41
4460,1.0000,0,5,41
4471,0.9000,0,5,41
4481,0.8000,0,6,41
4491,0.8000,0,6,41
4501,1.0000,0,7,41
4511,1.0000,0,7,41
4521,1.0000,0,4,41
4531,1.0000,0,4,41
4541,0.9000,0,5,41
4551,0.8000,0,5,41
4561,0.8000,0,6,41
4571,0.8000,0,6,41
4581,0.8000,0,7,41
4592,0.8000,0,7,41
4602,1.0000,0,7,42
4612,1.0000,0,7,42
4622,1.0000,0,4,42
4632,1.0000,0,4,42
4642,1.0000,0,5,42
4652,1.0000,0,5,42
4662,1.0000,0,6,42
4672,0.8000,0,6,42
4682,0.8000,0,6,43
4692,0.8000,0,6,43
4703,1.0000,0,7,43
4713,1.0000,0,7,43
4723,1.0000,0,4,43
4733,1.0000,0,4,43
4743,0.9000,0,5,43
4753,0.8000,0,5,43
4763,0.8000,0,5,44
4773,0.8000,0,5,44
4783,0.8000,0,6,44
4793,0.8000,0,6,44
4804,1.0000,0,6,45
4814,1.0000,0,6,45
4824,1.0000,0,2,46
4834,1.0000,0,2,46
4844,1.0000,0,3,46
4854,1.0000,0,3,46
4864,1.0000,0,4,46
4874,0.8000,0,4,46
4884,0.8000,0,5,46
4894,0.8000,0,5,46
4904,1.0000,0,6,46
4914,1.0000,0,6,46
4925,1.0000,0,3,46
4935,0.9000,0,3,46
4945,0.9000,0,4,46
4955,0.8000,0,4,46
4965,0.8000,0,5,46
4975,0.8000,0,5,46
4985,0.8000,0,6,46
4995,0.8000,0,6,46
5005,1.0000,0,7,46
5015,1.0000,0,7,46
5026,1.0000,0,4,46
5037,1.0000,0,4,46
5047,1.0000,0,4,47
5057,1.0000,0,4,47
5067,1.0000,0,4,48
5077,0.8000,0,4,48
5087,0.8000,0,5,48
5097,0.8000,0,5,48
5107,1.0000,0,6,48
5117,1.0000,0,6,48
5127,1.0000,0,2,49
5137,0.9000,0,2,49
5147,0.9000,0,3,49
5158,0.8000,0,3,49
5168,0.8000,0,4,49
5178,0.8000,0,4,49
5188,0.8000,0,4,50
5198,0.8000,0,4,50
5208,1.0000,0,5,50
5218,1.0000,0,5,50
5228,1.0000,0,2,50
5239,1.0000,0,2,50
5249,1.0000,0,3,50
5260,1.0000,0,3,50
5270,1.0000,0,4,50
5280,0.8000,0,4,50
5290,0.8000,0,4,51
5300,0.8000,0,4,51
5310,1.0000,0,4,52
5320,1.0000,0,4,52
5330,1.0000,0,1,52
5340,0.9000,0,1,52
5350,0.9000,0,2,52
5360,0.8000,0,2,52
5370,0.8000,0,2,53
5380,0.8000,0,2,53
5390,0.8000,0,3,53
5400,0.6000,2,3,53
5411,1.0000,0,4,53
5421,1.0000,0,1,53
5432,1.0000,0,1,53
5442,1.0000,0,2,53
5452,1.0000,0,2,53
5462,1.0000,0,3,53
5472,0.8000,0,3,53
5482,0.8000,0,4,53
5492,0.8000,0,4,53
5502,1.0000,0,5,53
5515,1.0000,0,5,53
5525,1.0000,0,1,54
5535,0.9000,0,1,54
5545,0.9000,0,2,54
5556,0.8000,0,2,54
5566,0.8000,0,3,54
5576,0.8000,0,3,54
5586,0.8000,0,4,54
5596,0.8000,0,4,54
5606,1.0000,0,5,54
5616,1.0000,0,5,54
5626,1.0000,0,2,54
5637,1.0000,0,2,54
5647,1.0000,0,3,54
5658,1.0000,0,3,54
5668,1.0000,0,3,55
5678,0.8000,0,3,55
5688,0.8000,0,4,55
5698,0.8000,0,4,55
5708,1.0000,0,5,55
5718,1.0000,0,5,55
5728,1.0000,0,2,55
5738,0.9000,0,2,55
5748,0.9000,0,3,55
5758,0.8000,0,3,55
5768,0.8000,0,3,56
5778,0.8000,0,3,56
5788,0.8000,0,4,56
5798,0.8000,0,4,56
5809,1.0000,0,5,56
5819,1.0000,0,5,56
5829,1.0000,0,2,56
5839,1.0000,0,2,56
5849,1.0000,0,2,57
5859,1.0000,0,2,57
5869,1.0000,0,3,57
5879,0.8000,0,3,57
5889,0.8000,0,4,57
5899,0.8000,0,4,57
5909,1.0000,0,5,57
5919,1.0000,0,5,57
5929,1.0000,0,2,57
5939,0.9000,0,2,57
5950,0.9000,0,3,57
5960,0.8000,0,3,57
5970,0.8000,0,4,57
5980,0.8000,0,4,57
5990,0.8000,0,4,58
6000,0.8000,0,4,58
6010,1.0000,0,5,58
6020,1.0000,0,5,58
6030,1.0000,0,2,58
6040,1.0000,0,2,58
6050,1.0000,0,3,58
6060,1.0000,0,3,58
6071,1.0000,0,4,58
6081,0.8000,0,4,58
6091,0.8000,0,5,58
6101,0.8000,0,5,58
6111,1.0000,0,6,58
6121,1.0000,0,6,58
6131,1.0000,0,3,58
6141,0.9000,0,3,58
6151,0.8000,0,4,58
6161,0.8000,0,4,58
6171,0.8000,0,5,58
6181,0.8000,0,5,58
6192,0.8000,0,6,58
6202,0.8000,0,6,58
6212,1.0000,0,6,59
6222,1.0000,0,6,59
6232,1.0000,0,2,60
6242,1.0000,0,2,60
6252,1.0000,0,2,61
6262,1.0000,0,2,61
6272,0.8000,0,3,61
6282,0.8000,0,3,61
6292,0.8000,0,3,62
6302,0.8000,0,3,62
6312,1.0000,0,4,62
6322,1.0000,0,4,62
6333,1.0000,0,1,62
6343,0.9000,0,1,62
6353,0.8000,0,2,62
6363,0.8000,0,2,62
6373,0.8000,0,3,62
6383,0.8000,0,3,62
6393,0.8000,0,4,62
6403,0.8000,0,4,62
6413,1.0000,0,5,62
6423,1.0000,0,5,62
6433,1.0000,0,2,62
6444,1.0000,0,2,62
6454,1.0000,0,3,62
6464,1.0000,0,3,62
6474,0.8000,0,4,62
6484,0.8000,0,4,62
6494,0.8000,0,5,62
6504,0.8000,0,5,62
6514,1.0000,0,6,62
6524,1.0000,0,6,62
6534,0.9000,0,3,62
6544,0.9000,0,3,62
6554,0.8000,0,4,62
6564,0.8000,0,4,62
6575,0.8000,0,5,62
6585,0.8000,0,5,62
6595,0.8000,0,6,62
6605,0.8000,0,6,62
6615,1.0000,0,7,62
6625,1.0000,0,7,62
6635,1.0000,0,4,62
6645,1.0000,0,4,62
6655,1.0000,0,5,62
6665,1.0000,0,5,62
6675,0.8000,0,5,63
6686,0.8000,0,5,63
6696,0.8000,0,6,63
6706,0.6000,2,6,63
6716,1.0000,0,7,63
6726,1.0000,0,7,63
6736,0.9000,0,4,63
6746,0.9000,0,4,63
6756,0.8000,0,5,63
6766,0.8000,0,5,63
6776,0.8000,0,6,63
6786,0.8000,0,6,63
6796,0.8000,0,7,63
6806,0.6000,2,7,63
6817,1.0000,0,8,63
6827,1.0000,0,5,63
6837,1.0000,0,5,63
6847,1.0000,0,5,64
6857,1.0000,0,5,64
6867,1.0000,0,6,64
6877,0.8000,0,6,64
6888,0.8000,0,6,64
6898,0.8000,0,7,64
6908,0.6000,2,7,64
6918,1.0000,0,8,64
6929,1.0000,0,5,64
6939,0.9000,0,5,64
6949,0.9000,0,6,64
6959,0.8000,0,6,64
6969,0.8000,0,7,64
6979,0.8000,0,7,64
6989,0.8000,0,8,64
6999,0.8000,0,8,64
7009,1.0000,0,9,64
7019,1.0000,0,9,64
7029,1.0000,0,6,64
7039,1.0000,0,6,64
7049,1.0000,0,7,64
7060,1.0000,0,7,64
7070,1.0000,0,7,65
7080,0.8000,0,7,65
7090,0.8000,0,8,65
7100,0.8000,0,8,65
7110,1.0000,0,8,66
7120,1.0000,0,8,66
7130,1.0000,0,5,66
7140,0.9000,0,5,66
7150,0.9000,0,6,66
7160,0.8000,0,6,66
7170,0.8000,0,7,66
7180,0.8000,0,7,66
7190,0.8000,0,8,66
7200,0.8000,0,8,66
7211,1.0000,0,8,67
7221,1.0000,0,8,67
7231,1.0000,0,4,68
7241,1.0000,0,4,68
7251,1.0000,0,5,68
7261,1.0000,0,5,68
7271,1.0000,0,6,68
7281,0.8000,0,6,68
7291,0.8000,0,6,69
7301,0.8000,0,6,69
7311,1.0000,0,7,69
7321,1.0000,0,7,69
7331,1.0000,0,4,69
7341,0.9000,0,4,69
7352,0.8000,0,5,69
7362,0.8000,0,5,69
7372,0.8000,0,6,69
7382,0.8000,0,6,69
7392,0.8000,0,7,69
7402,0.8000,0,7,69
7412,1.0000,0,8,69
7422,1.0000,0,8,69
7432,1.0000,0,4,70
7442,1.0000,0,4,70
7452,1.0000,0,5,70
7463,1.0000,0,5,70
7473,0.8000,0,6,70
7483,0.8000,0,6,70
7493,0.8000,0,6,71
7503,0.8000,0,6,71
7513,1.0000,0,7,71
7523,1.0000,0,7,71
7533,1.0000,0,4,71
7543,0.9000,0,4,71
7553,0.8000,0,5,71
7565,0.8000,0,5,71
7575,0.8000,0,5,72
7585,0.8000,0,5,72
7595,0.8000,0,6,72
7605,0.8000,0,6,72
7616,1.0000,0,6,73
7626,1.0000,0,6,73
7636,1.0000,0,3,73
7646,1.0000,0,3,73
7656,1.0000,0,3,74
7666,1.0000,0,3,74
7676,0.8000,0,4,74
7686,0.8000,0,4,74
7696,0.8000,0,5,74
7706,0.8000,0,5,74
7716,1.0000,0,6,74
7726,1.0000,0,6,74
7736,0.9000,0,3,74
7746,0.9000,0,3,74
7756,0.8000,0,3,75
7767,0.8000,0,3,75
7777,0.8000,0,4,75
7787,0.8000,0,4,75
7797,0.8000,0,4,76
7807,0.8000,0,4,76
7817,1.0000,0,4,77
7827,1.0000,0,4,77
7837,1.0000,0,0,78
7847,1.0000,0,0,78
7857,1.0000,0,1,78
7867,1.0000,0,1,78
7877,0.8000,0,2,78
7887,0.8000,0,2,78
7897,0.8000,0,3,78
7907,0.8000,0,3,78
7918,1.0000,0,4,78
7928,1.0000,0,4,78
7938,0.9000,0,1,78
7948,0.9000,0,1,78
7958,0.8000,0,2,78
7968,0.8000,0,2,78
7978,0.8000,0,3,78
7988,0.8000,0,3,78
7998,0.8000,0,3,79
8008,0.8000,0,3,79
8018,1.0000,0,4,79
8028,1.0000,0,4,79
8038,1.0000,0,1,79
8048,1.0000,0,1,79
8059,1.0000,0,1,80
8069,1.0000,0,1,80
8079,0.8000,0,2,80
8089,0.8000,0,2,80
8099,0.8000,0,3,80
8109,0.8000,0,3,80
8119,0.9000,0,3,81
8129,0.9000,0,3,81
8139,0.8000,0,1,81
8149,0.8000,0,1,81
8159,0.8000,0,1,82
8169,0.8000,0,1,82
8180,0.8000,0,1,82
8190,0.8000,0,1,82
8200,0.8000,0,2,82
8210,0.8000,0,2,82
8220,0.9000,0,3,82
8230,0.9000,0,3,82
8240,0.9000,0,1,82
8250,0.9000,0,1,82
8260,0.9000,0,2,82
8270,0.9000,0,2,82
8280,1.0000,0,3,82
8290,1.0000,0,3,82
8300,1.0000,0,1,82
8311,1.0000,0,1,82
8321,0.8000,0,1,83
8331,0.8000,0,1,83
8341,0.8000,0,1,84
8351,0.8000,0,1,84
8361,0.8000,0,1,84
8371,0.8000,0,1,84
8381,0.8000,0,1,84
8391,0.8000,0,1,84
8401,0.8000,0,2,84
8411,0.8000,0,2,84
8421,0.9000,0,3,84
8432,0.9000,0,3,84
8442,0.9000,0,1,84
8452,0.9000,0,1,84
8462,0.9000,0,2,84
8472,0.8000,0,2,84
8482,1.0000,0,3,84
8494,1.0000,0,3,84
8504,1.0000,0,1,84
8514,1.0000,0,1,84
8524,0.8000,0,2,84
8534,0.8000,0,2,84
8544,1.0000,0,3,84
8554,1.0000,0,3,84
8564,0.9000,0,1,84
8574,0.9000,0,1,84
8584,0.9000,0,2,84
8594,0.9000,0,2,84
8604,0.9000,0,3,84
8615,0.9000,0,3,84
8625,1.0000,0,3,85
8635,1.0000,0,3,85
8645,1.0000,0,1,85
8655,1.0000,0,1,85
8665,1.0000,0,2,85
8675,0.9000,0,2,85
8685,0.8000,0,3,85
8695,0.8000,0,3,85
8705,0.8000,0,3,86
8715,0.8000,0,3,86
8725,0.9000,0,3,87
8735,0.9000,0,3,87
8745,0.8000,0,0,88
8755,0.8000,0,0,88
8766,0.8000,0,1,88
8776,0.8000,0,1,88
8786,0.8000,0,1,88
8796,0.8000,0,1,88
8806,0.8000,0,2,88
8816,0.8000,0,2,88
8826,0.9000,0,3,88
8836,0.9000,0,3,88
8846,0.9000,0,1,88
8856,0.9000,0,1,88
8866,0.9000,0,2,88
8876,0.8000,0,2,88
8887,1.0000,0,3,88
8897,1.0000,0,3,88
8907,1.0000,0,1,88
8917,1.0000,0,1,88
8927,0.8000,0,1,89
8937,0.8000,0,1,89
8947,0.9000,0,2,89
8957,0.9000,0,2,89
8967,0.8000,0,0,90
8977,0.8000,0,0,90
8987,0.8000,0,0,91
8998,0.8000,0,0,91
9008,0.8000,0,0,92
9018,0.8000,0,0,92
9028,0.9500,1,0,93
9038,0.9500,1,0,93
9048,0.9500,1,1,92
9058,0.9500,1,1,92
9068,0.9500,1,2,92
9078,0.8500,2,2,92
9088,0.9500,1,2,93
9098,0.9500,1,2,93
9108,0.9500,1,1,93
9118,0.9500,1,1,93
9128,0.9500,1,2,93
9139,0.9500,1,2,93
9149,0.8500,2,0,94
9159,0.8500,2,0,94
9169,0.8500,2,1,94
9179,0.8500,2,1,94
9189,0.9500,1,1,94
9199,0.9500,1,1,94
9209,0.9500,1,1,94
9219,0.9500,1,1,94
9229,0.7000,1,1,95
9239,0.7000,1,1,95
9249,0.8000,0,1,95
9259,0.8000,0,1,95
9269,0.8000,0,1,95
9279,0.8000,0,1,95
9290,0.8000,0,2,95
9300,0.8000,0,2,95
9310,0.8000,0,0,96
9320,0.8000,0,0,96
9330,0.7000,1,1,96
9340,0.7000,1,1,96
9350,0.8000,0,1,96
9360,0.8000,0,1,96
9370,0.8000,0,1,96
9380,0.8000,0,1,96
9390,0.7000,1,0,97
9400,0.7000,1,0,97
9410,0.7000,1,0,98
9420,0.7000,1,0,98
9431,0.7000,1,1,98
9441,0.7000,1,1,98
9451,0.9500,1,0,99
9461,0.9500,1,0,99
9471,0.9500,1,1,98
9481,0.7500,3,1,98
9491,0.8500,2,1,99
9501,0.8500,2,1,99
9512,0.9500,1,1,99
9522,0.9500,1,0,100
9532,0.8500,2,0,100
9542,0.7500,3,0,101
9552,0.7500,3,0,101
9562,0.7500,3,1,101
9572,0.7500,3,1,101
9582,0.8500,2,1,101
9592,0.8500,2,1,101
9603,0.9500,1,1,101
9615,0.9500,1,1,101
9625,0.8500,2,1,101
9635,0.9500,1,1,101
9647,0.6000,2,1,101
9657,0.9500,1,0,102
9667,0.9500,1,0,102
9677,0.9500,1,1,101
9687,0.8500,2,1,101
9697,0.9500,1,2,101
9707,0.8500,2,2,101
9717,0.9500,1,2,101
9727,0.9500,1,2,101
9737,0.9500,1,1,102
9747,0.9500,1,1,102
9757,0.9500,1,2,102
9768,0.8500,2,2,102
9778,0.9500,1,3,102
9788,0.8500,2,3,102
9798,0.9500,1,3,102
9808,0.8500,2,3,102
9818,0.9500,1,3,102
9828,0.9500,1,3,102
9838,0.9500,1,3,102
9848,0.9500,1,3,102
9858,0.9000,0,3,102
9868,0.9000,0,3,102
9879,0.9000,0,1,102
9889,0.9000,0,1,102
9899,0.8000,0,1,103
9909,0.8000,0,1,103
9919,0.9000,0,2,103
9929,0.9000,0,2,103
9939,0.9000,0,1,103
9949,0.9000,0,1,103
9959,0.9000,0,2,103
9970,0.9000,0,2,103
9980,0.8000,0,3,103
9990,0.8000,0,3,103
10000,1.0000,0,4,103
10010,1.0000,0,4,103
10020,0.9000,0,2,103
10030,0.9000,0,2,103
10040,0.8000,0,3,103
10050,0.8000,0,3,103
10060,1.0000,0,4,103
10070,1.0000,0,4,103
10080,1.0000,0,1,103
10090,1.0000,0,1,103
10101,0.9000,0,2,103
10111,0.9000,0,2,103
10121,0.8000,0,3,103
10131,0.8000,0,3,103
